zipcode,centile,superzip,rank,city,state,adultpop,households,college,income
2466,13.89949,0,,Mullan,ID,498,193,9.84%,48.54465
2287,13.899,0,18689,Lake View,IA,1295,521,10.50%,47.4005
2595,13.89836,0,18690,Norway,SC,1041,446,12.87%,43.31425
2709,13.89724,0,18691,Santee,SC,3015,1350,12.77%,43.48816
2623,13.89619,0,18692,Western Grove,AR,820,366,11.22%,46.15828
2440,13.89573,0,18693,Ione,WA,828,341,10.02%,48.21775
2362,13.89506,0,18694,Wadley,AL,1621,698,12.58%,43.8046
2514,13.89437,0,18695,Sheridan,CA,910,358,6.70%,53.9385
2517,13.89241,0,18696,Nashville,GA,6238,2619,10.77%,46.92584
2259,13.89031,0,18697,Nolanville,TX,1414,660,9.55%,49.035
2575,13.88968,0,18698,Sabula,IA,861,351,8.48%,50.87349
2288,13.88894,0,18699,Dixon,KY,1825,792,6.47%,54.33863
2518,13.88497,0,18700,Charleston,SC,12656,4558,20.86%,29.53345
2671,13.8793,0,18701,Scottsboro,AL,7975,3249,10.37%,47.60971
2321,13.87495,0,18702,Scranton,PA,7868,3040,10.07%,48.13276
2184,13.87074,0,18703,Greenville,KY,7465,3198,9.87%,48.46227
2259,13.86864,0,,Wallace,KS,169,69,13.02%,43.04227
2400,13.86853,0,,Comstock,NE,245,107,13.47%,42.26294
2955,13.86727,0,18704,Fort White,FL,4353,1844,9.74%,48.68718
2508,13.86605,0,,Manchester,MN,69,30,2.90%,60.4765
2006,13.86576,0,18705,Applegate,MI,1006,429,5.86%,55.35986
2975,13.86545,0,,Alzada,MT,134,55,11.19%,46.17528
2269,13.86539,0,,Hertel,WI,70,28,11.43%,45.766
2245,13.85982,0,18706,Marion,NC,20231,8187,9.59%,48.9317
2683,13.8539,0,18707,Plumerville,AR,1324,576,7.40%,52.7002
2040,13.85317,0,18708,White Oak,NC,1365,581,13.04%,42.9782
2976,13.8527,0,,Sharon,KS,318,121,7.23%,52.98526
2237,13.85208,0,18709,Grantville,GA,1950,832,6.56%,54.13726
2594,13.85091,0,18710,Spirit Lake,ID,2308,1011,9.84%,48.49888
2193,13.85017,0,,Paragonah,UT,389,182,10.28%,47.7274
2768,13.84988,0,18711,Shandon,CA,665,301,10.98%,46.52833
2808,13.84913,0,18712,Sarcoxie,MO,2067,893,9.48%,49.103
2536,13.8476,0,18713,Gillespie,IL,3482,1429,8.10%,51.48675
2068,13.84644,0,18714,Tuscumbia,MO,753,282,6.51%,54.22748
2102,13.8453,0,18715,Dewey,OK,3422,1441,9.44%,49.17491
2470,13.84431,0,,Munden,KS,187,81,14.97%,39.63728
2757,13.84413,0,,Salisbury Center,NY,450,182,8%,51.6502
2423,13.844,0,,Sprankle Mills,PA,37,17,5.41%,56.11827
2978,13.84239,0,18716,Caldwell,OH,5793,1780,8.20%,51.30238
2451,13.84075,0,,Arion,IA,192,85,10.94%,46.58325
2197,13.84016,0,18717,Clayton,NM,1977,831,12.85%,43.29071
2351,13.8328,0,18718,Boston,MA,24819,8768,10.44%,47.43973
2027,13.82576,0,18719,Lagro,IN,829,361,6.15%,54.82375
2124,13.82404,0,18720,Lincolnton,GA,5441,2258,10.13%,47.97323
2821,13.81938,0,18721,Paterson,NJ,11558,4372,10.11%,48.00984
2762,13.81266,0,18722,Cordele,GA,12914,5592,12.99%,43.02919
2499,13.80892,0,18723,Bussey,IA,704,312,5.40%,56.11827
2708,13.80861,0,,Willow City,ND,464,197,12.07%,44.62185
2800,13.80664,0,18724,Bolivar,TN,6709,2811,11.12%,46.25504
2994,13.80458,0,18725,Garber,OK,790,340,11.52%,45.56202
2197,13.80331,0,18726,Pink Hill,NC,3824,1705,8.53%,50.7205
2831,13.8022,0,,Clemons,NY,243,107,12.35%,44.1315
2032,13.80212,0,,Millican,TX,46,32,21.74%,27.93557
2166,13.80195,0,18727,Star Junction,PA,576,229,11.46%,45.64962
2176,13.80152,0,18728,Patriot,IN,976,423,5.23%,56.39025
2689,13.80091,0,18729,Huron,TN,1220,537,7.46%,52.53806
2655,13.80053,0,,O Brien,TX,172,69,19.77%,31.32748
2713,13.79546,0,18730,Beeville,TX,18321,5650,12.75%,43.41755
2055,13.79041,0,,Fowlerton,TX,93,40,16.13%,37.5935
2449,13.79022,0,18731,Shobonier,IL,568,234,1.58%,62.65627
2453,13.78955,0,18732,Jackson,NC,1888,512,10.17%,47.86208
2724,13.78596,0,18733,Muskogee,OK,11189,4661,15.43%,38.7808
2424,13.77995,0,18734,London,KY,10709,4968,13.60%,41.94912
2362,13.77509,0,18735,Mitchell,IN,6996,2966,6.56%,54.06926
2770,13.77269,0,18736,Mc Bee,SC,1743,779,9.35%,49.25991
2146,13.77162,0,18737,Montpelier,IN,2172,919,6.58%,54.02742
2850,13.76593,0,18738,Van Buren,AR,18530,8237,9.86%,48.3812
2657,13.75903,0,18739,Saucier,MS,6634,3065,9.71%,48.64141
2458,13.75547,0,18740,Philadelphia,PA,6327,1968,17.67%,34.91946
2943,13.75369,0,,Covington,MI,152,61,5.92%,55.16503
2480,13.75355,0,,Vintondale,PA,392,185,11.48%,45.58424
2348,13.75333,0,,Aline,OK,392,172,9.95%,48.21775
2967,13.75307,0,18741,Slickville,PA,563,237,8.53%,50.6695
2627,13.75233,0,18742,Lewis Run,PA,2135,364,5.48%,55.9169
2374,13.75129,0,18743,Andrews,IN,1663,769,5.71%,55.51416
2507,13.75023,0,18744,Shelocta,PA,2199,961,9.69%,48.66626
2104,13.74323,0,18745,Texarkana,TX,23277,9237,11.20%,46.04844
2167,13.73674,0,,West College Corner,IN,378,189,8.99%,49.85225
2047,13.73582,0,18746,Mc Rae,GA,2945,1218,13.65%,41.82882
2697,13.73472,0,18747,Viola,AR,1056,453,10.42%,47.4005
2153,13.73405,0,18748,Mesa,WA,1407,700,8.74%,50.28506
2065,13.73345,0,18749,Hermansville,MI,765,298,7.19%,52.9578
2592,13.73284,0,18750,Fort Cobb,OK,1451,636,13.09%,42.78075
2855,13.73229,0,18751,Harpster,OH,544,244,6.07%,54.89174
2908,13.73105,0,18752,Hurt,VA,3987,1697,5.64%,55.61615
2215,13.72988,0,,Holloway,MN,268,124,7.84%,51.83718
2693,13.72941,0,18753,Minatare,NE,1443,647,10.81%,46.70878
2624,13.72878,0,18754,Frenchville,ME,868,354,7.83%,51.83718
2180,13.72818,0,18755,Pepeekeo,HI,1300,485,10.54%,47.17559
2887,13.72768,0,18756,Mass City,MI,541,200,11.83%,44.94875
2695,13.72748,0,,Mooresville,MO,190,82,10%,48.10137
2273,13.7274,0,,Lindon,CO,88,38,17.05%,35.959
2214,13.7262,0,18757,Brookfield,MO,4259,1691,10.68%,46.92192
2395,13.72448,0,18758,Westfield,NC,2036,898,6.73%,53.73452
2757,13.72017,0,18759,Forest City,NC,13659,5871,10.34%,47.51426
2698,13.71583,0,18760,Poland,IN,2143,917,7.19%,52.9395
2199,13.71522,0,,Lloyd,MT,82,33,15.85%,38.00278
2309,13.71509,0,,Sparks,OK,392,173,10.46%,47.29851
2854,13.71483,0,18761,Chamisal,NM,549,208,13.84%,41.46531
2712,13.71456,0,,Lakewood,PA,456,182,10.53%,47.16644
2114,13.71431,0,,Keyes,OK,443,187,10.84%,46.63163
2361,13.71415,0,,Milan,KS,149,71,4.70%,57.2075
2847,13.714,0,,Beech Bottom,WV,392,162,9.44%,49.035
2082,13.71349,0,18762,Huntland,TN,1481,609,7.22%,52.84927
2369,13.70914,0,18763,Summerfield,FL,14335,6139,9.87%,48.28705
2034,13.70306,0,18764,Seminole,OK,7808,3404,13.43%,42.14395
2703,13.69388,0,18765,Henderson,NC,25642,10891,10.86%,46.57018
2219,13.68651,0,18766,Elkton,MI,1227,542,7.09%,53.07287
2363,13.68604,0,,Sunburg,MN,455,193,9.67%,48.62703
2890,13.68345,0,18767,Wynne,AR,9006,4004,10.87%,46.55841
2604,13.68079,0,18768,Gagetown,MI,661,261,5.45%,55.8999
2452,13.68058,0,,Nightmute,AK,106,42,10.38%,47.4005
2475,13.68013,0,18769,Lumberport,WV,1529,650,8.83%,50.0667
2469,13.67956,0,18770,Iroquois,SD,541,232,9.43%,49.035
2236,13.67913,0,18771,Imler,PA,1034,442,8.70%,50.27983
2240,13.67868,0,18772,Texico,IL,628,272,8.12%,51.28276
2517,13.67793,0,18773,Shinglehouse,PA,2092,868,9.37%,49.12523
2457,13.67474,0,18774,Scottsville,KY,9528,4179,9.49%,48.91993
2547,13.66988,0,18775,Wadesboro,NC,8191,3383,11.48%,45.4901
2982,13.66601,0,18776,Dunlap,TN,5911,2668,9.71%,48.53157
2409,13.66434,0,,Naponee,NE,169,70,8.88%,49.96863
2297,13.66407,0,18777,Kenduskeag,ME,813,331,9.96%,48.09222
2944,13.66374,0,,Enterprise,WV,395,157,10.13%,47.80978
2004,13.66357,0,,Edison,NE,191,79,6.81%,53.53053
2059,13.66321,0,18778,Bonnerdale,AR,1125,448,9.96%,48.10137
2160,13.66049,0,18779,Quinlan,TX,8803,3722,8.16%,51.19908
2749,13.65778,0,18780,Beasley,TX,1055,468,8.06%,51.37037
2256,13.6572,0,18781,Argonne,WI,1061,454,7.16%,52.90942
2261,13.65678,0,,Doland,SD,461,197,11.71%,45.06512
2348,13.65557,0,18782,Beulaville,NC,3945,1714,9.91%,48.17068
2660,13.65056,0,18783,Albuquerque,NM,14301,4196,18.99%,32.52263
2117,13.64569,0,18784,Georgetown,IL,3451,1481,7.56%,52.21508
2403,13.64466,0,,Jacobson,MN,317,130,5.99%,54.9192
2684,13.64441,0,18785,Bird City,KS,558,221,12.90%,43.00827
2328,13.6441,0,18786,Wind Ridge,PA,594,270,11.11%,46.0929
2265,13.64378,0,18787,Randlett,OK,560,258,12.32%,44.00597
2648,13.6436,0,,Cooksburg,PA,117,46,9.40%,49.035
2256,13.64293,0,18788,Cordova,SC,2288,1063,8.57%,50.47075
2878,13.64216,0,18789,Chauncey,GA,522,222,10.34%,47.4005
2817,13.64192,0,,Hardesty,OK,348,169,13.79%,41.45746
2260,13.6389,0,18790,Greenville,TX,10672,4420,10.91%,46.42765
2654,13.63583,0,18791,Boynton,OK,506,219,11.86%,44.7853
2655,13.63539,0,18792,Faulkton,SD,1100,419,12.36%,43.90921
2662,13.63461,0,18793,Brooksville,FL,1754,761,6.84%,53.422
2610,13.63401,0,,Nelson,PA,416,194,10.10%,47.80978
2470,13.63375,0,18794,Maywood,MO,521,238,7.49%,52.304
2471,13.63318,0,18795,Wonewoc,WI,1583,654,8.78%,50.07193
2828,13.63261,0,,Dry Run,PA,468,199,8.97%,49.73587
2547,13.63245,0,,Lula,MS,138,54,11.59%,45.22073
2847,13.63204,0,18796,Jennings,OK,1330,583,9.02%,49.65219
2259,13.63117,0,18797,Lenox,GA,1858,832,9.53%,48.78394
2548,13.62484,0,18798,McMinnville,TN,21189,8901,9.67%,48.54334
2138,13.61791,0,18799,Saint Marys,WV,4066,1712,9.59%,48.66756
2662,13.61586,0,18800,Vian,OK,3391,1442,13.65%,41.66668
2172,13.6142,0,18801,Friedens,PA,2646,1124,10.13%,47.73917
2109,13.61184,0,18802,Snow Hill,NC,5958,2516,8.83%,49.97909
2937,13.60951,0,18803,Mountainburg,AR,2527,1126,11.16%,45.95822
2986,13.60872,0,,Marysvale,UT,328,137,11.59%,45.22073
2152,13.60858,0,,Firebrick,KY,205,95,7.32%,52.57598
2738,13.60821,0,18804,Engelhard,NC,1130,416,8.67%,50.2393
2007,13.60745,0,18805,Smithland,KY,1637,664,9.47%,48.86763
2162,13.60216,0,18806,Richmond,VA,17607,6871,12.93%,42.90366
2176,13.59714,0,18807,Arkville,NY,688,245,13.66%,41.63398
2368,13.59655,0,18808,Ledbetter,KY,1484,663,6.00%,54.84205
2638,13.59611,0,,Conger,MN,110,46,2.73%,60.4765
2349,13.59586,0,18809,Grovertown,IN,816,348,5.39%,55.88421
2725,13.59541,0,18810,Rushville,MO,796,353,8.42%,50.6695
2064,13.59493,0,18811,Russellville,OH,952,424,11.55%,45.26257
2552,13.59444,0,18812,Pittsburg,IL,839,342,7.15%,52.84927
2155,13.59371,0,18813,Cornell,WI,1820,767,9.07%,49.54889
2940,13.59285,0,18814,Lott,TX,1308,556,11.39%,45.54109
2264,13.59231,0,18815,Koppel,PA,671,267,10.13%,47.70648
2597,13.59141,0,18816,Oakridge,OR,2599,1076,10.58%,46.9363
2579,13.58976,0,18817,Bullhead City,AZ,3404,1383,10.81%,46.5401
2108,13.5876,0,18818,Dresden,TN,4491,1812,9.20%,49.32137
2575,13.58627,0,,Utica,SD,333,131,11.41%,45.49402
2526,13.58604,0,18819,Coalton,WV,529,225,9.83%,48.21775
2925,13.58572,0,18820,Bloomville,NY,618,252,10.68%,46.7467
2195,13.58449,0,18821,Louisville,GA,3847,1568,11.75%,44.89906
2486,13.58342,0,,Tuscarora,MD,63,13,0%,65.14594
2164,13.58256,0,18822,Keysville,VA,3069,1238,12.02%,44.4231
2636,13.58141,0,18823,Cisne,IL,1142,506,10.25%,47.4868
2371,13.57994,0,18824,Nowata,OK,4209,1685,10.50%,47.04483
2111,13.57809,0,18825,Fordland,MO,2519,876,8.57%,50.36352
2714,13.57709,0,18826,Natural Bridge Station,VA,1121,431,6.87%,53.30301
2209,13.57443,0,18827,Elwood,IN,8589,3735,7.80%,51.69073
2192,13.57191,0,18828,Hundred,WV,593,207,13.49%,41.88374
2458,13.57153,0,18829,Keytesville,MO,788,307,9.52%,48.72902
2496,13.56953,0,18830,Willis,TX,6488,2845,7.75%,51.76527
2693,13.56532,0,18831,Kemp,TX,8841,3760,7.77%,51.73389
2719,13.56213,0,18832,Alpine,AL,2800,1121,9.43%,48.87155
2158,13.56132,0,,Avoca,TX,158,69,6.96%,53.12125
2487,13.56011,0,18833,Spencer,OK,4234,1749,10.82%,46.47733
2916,13.5585,0,18834,Killbuck,OH,1631,694,8.46%,50.53743
2753,13.55774,0,18835,Sunset,TX,1143,496,6.74%,53.5083
2405,13.55738,0,,Snow,OK,180,81,11.11%,45.96999
2800,13.55729,0,,Twin Lakes,MN,148,52,7.43%,52.304
2941,13.55724,0,,Salt Flat,TX,22,10,18.18%,33.77923
2959,13.55702,0,18836,Burke,SD,803,286,13.57%,41.71898
2761,13.55667,0,,Victoria,IL,448,191,7.59%,52.03202
2459,13.5557,0,18837,Bolivia,NC,3111,1402,8.84%,49.87579
2911,13.55422,0,18838,Onalaska,WA,2256,1010,8.78%,49.97909
2851,13.55346,0,18839,Bettsville,OH,510,240,7.25%,52.60083
2006,13.55306,0,18840,Sumner,GA,950,443,8.21%,50.95325
2077,13.5527,0,,Colorado Springs,CO,370,166,4.05%,58.11497
2706,13.55242,0,18841,Earling,IA,669,249,8.52%,50.41844
2841,13.55219,0,,Cimarron,CO,142,55,16.20%,37.18553
2440,13.55177,0,18842,Red Banks,MS,1396,582,4.94%,56.57854
2632,13.55122,0,18843,Lee,ME,603,266,10.61%,46.80554
2168,13.55002,0,18844,Gooding,ID,3771,1572,11.46%,45.3528
2918,13.54727,0,18845,Warren,AR,6253,2556,13.64%,41.58429
2495,13.54533,0,18846,Rolfe,IA,814,339,12.41%,43.70522
2078,13.54471,0,18847,Hamer,SC,1476,671,11.65%,45.00367
2666,13.54263,0,18848,Payette,ID,6090,2612,9.51%,48.70025
2940,13.54093,0,,Forestgrove,MT,81,39,13.58%,41.67975
2373,13.54074,0,18849,Middle River,MN,618,250,8.74%,50.0157
2451,13.53953,0,18850,Crivitz,WI,3794,1497,8.49%,50.44721
2689,13.53815,0,18851,Big Prairie,OH,1228,547,6.76%,53.41808
2234,13.53781,0,,Mosby,MT,32,18,15.63%,38.13877
2107,13.53776,0,,Kealia,HI,159,56,23.27%,24.96339
2215,13.53722,0,18852,Guilford,ME,1768,735,13.29%,42.15833
2797,13.5367,0,,Midfield,TX,141,68,4.96%,56.50663
2508,13.53658,0,,Maury City,TN,288,101,12.50%,43.51823
2587,13.53622,0,18853,Peck,MI,1036,446,6.18%,54.41316
2583,13.53192,0,18854,Youngstown,OH,14624,5196,12.38%,43.72876
2493,13.52783,0,,Westby,MT,278,112,11.51%,45.22073
2599,13.52756,0,18855,Aguilar,CO,722,280,14.40%,40.23354
2447,13.52643,0,18856,Seale,AL,3376,1365,9.60%,48.51719
2397,13.52509,0,18857,Astatula,FL,1490,606,9.40%,48.85324
2393,13.52462,0,,Alton,KS,236,97,7.20%,52.6309
2319,13.52383,0,18858,Anacoco,LA,2646,1171,10.13%,47.58879
2900,13.52237,0,18859,Shoals,IN,2651,1080,6.00%,54.70475
2235,13.51522,0,18860,New Port Richey,FL,23387,8616,9.73%,48.26482
2347,13.50819,0,18861,Oblong,IL,2242,901,9.72%,48.2779
2676,13.50729,0,18862,Plato,MO,1025,438,9.76%,48.21775
2950,13.5065,0,18863,Big Lake,TX,1855,853,9.65%,48.39951
2531,13.50595,0,,Kenton,DE,154,67,9.09%,49.3619
2502,13.5055,0,18864,Mc Graw,NY,1479,653,8.25%,50.81203
2918,13.50269,0,18865,Sallisaw,OK,8769,3818,13.25%,42.18971
2361,13.49979,0,18866,Williamstown,PA,1786,759,6.77%,53.34877
2488,13.49929,0,,Harmonsburg,PA,33,16,12.12%,44.1315
2189,13.49909,0,18867,Quemado,NM,707,291,15.13%,38.93902
2622,13.49881,0,,Geuda Springs,KS,307,141,6.19%,54.34778
2975,13.49861,0,,El Nido,CA,407,172,11.55%,45.1122
2938,13.49755,0,18868,Harmony,NC,3451,1467,7.16%,52.67144
2858,13.49648,0,,Decker,IN,447,173,8.50%,50.35567
2822,13.49352,0,18869,Dallas,TX,10334,3379,14.86%,39.39014
2898,13.49058,0,,Mirando City,TX,388,158,14.18%,40.57352
2467,13.49024,0,18870,Falls Mills,VA,815,379,9.94%,47.87385
2398,13.4895,0,18871.5,De Mossville,KY,1253,575,6.23%,54.27325
2700,13.4895,0,18871.5,Comfrey,MN,638,269,5.80%,55.00681
2434,13.48857,0,18873,Anderson,AL,1489,654,8.13%,50.9964
2393,13.48774,0,18874,Osyka,MS,1555,708,13.63%,41.50584
2401,13.48728,0,,Wiseman,AR,107,56,14.95%,39.228
2821,13.48443,0,18875,Marion,SC,10274,4532,11.30%,45.52279
2924,13.47276,0,18876,North Hollywood,CA,32262,12176,12.68%,43.13773
2028,13.46378,0,,Plummer,MN,442,173,8.60%,50.17915
2877,13.46343,0,18877,Fruithurst,AL,829,352,9.89%,47.94577
2170,13.46241,0,18878,Dry Fork,VA,2889,1335,7.44%,52.16409
2097,13.46066,0,18879,Ackerman,MS,3491,1465,13.38%,41.93604
2040,13.45967,0,,Packwaukee,WI,133,57,6.77%,53.32524
2945,13.45807,0,18880,Spring City,TN,5681,2328,10.00%,47.75486
2337,13.45616,0,18881,Pearlington,MS,1302,524,9.75%,48.1746
2978,13.45503,0,18882,Yorktown,TX,2792,1097,12.03%,44.24395
2811,13.45407,0,18883,Gracemont,OK,718,314,11.42%,45.29919
2151,13.45386,0,,Oakland Mills,PA,50,31,18%,33.96099
2193,13.45367,0,18884,Jakin,GA,623,278,9.63%,48.3812
2279,13.45324,0,18885,Jonesport,ME,974,409,14.58%,39.8478
2722,13.45248,0,18886,Karnack,TX,1787,769,10.91%,46.16613
2217,13.45133,0,18887,Hamersville,OH,2401,1088,5.00%,56.35756
2177,13.45056,0,,Hiller,PA,400,158,12.25%,43.85952
2696,13.4504,0,,Bruno,NE,196,79,6.63%,53.53053
2386,13.44938,0,18888,Miami,AZ,3513,1469,9.22%,49.06638
2635,13.44838,0,,Rogers,NE,152,66,5.92%,54.75575
2711,13.44736,0,18889,Chaffee,MO,3546,1509,9.02%,49.40767
2817,13.44383,0,18890,Moulton,AL,9298,4035,8.20%,50.83556
2067,13.44088,0,18891,Horatio,AR,1454,674,11.42%,45.28219
2201,13.4402,0,18892,Port Henry,NY,1049,398,9.15%,49.17753
2124,13.43985,0,,Valdez,NM,197,57,13.71%,41.32931
2056,13.43917,0,18893,Ochlocknee,GA,2287,1037,8.26%,50.7035
2491,13.43839,0,18894,Filion,MI,554,233,6.68%,53.43507
2129,13.43762,0,18895,Tahoka,TX,2268,997,13.14%,42.30086
2517,13.436,0,18896,Sneads,FL,3625,1078,10.12%,47.49334
2635,13.43462,0,18897,Newport,OH,1391,604,6.47%,53.78943
2971,13.43022,0,18898,Mineral Wells,TX,14629,5402,10.55%,46.74931
2402,13.4237,0,18899,Montgomery,AL,9118,3861,14.06%,40.70689
2798,13.42111,0,,Coatsburg,IL,311,127,5.79%,54.95974
2916,13.42095,0,,Taylor,ND,287,121,13.59%,41.5163
2513,13.42085,0,,Calder,ID,81,33,17.28%,35.14175
2794,13.42067,0,18900,Hume,MO,557,237,9.69%,48.21775
2038,13.41511,0,18901,Fresno,CA,19687,8604,12.79%,42.88144
2070,13.40938,0,18902,Locust Fork,AL,1207,537,5.47%,55.49847
2508,13.4084,0,18903,Peterstown,WV,2342,995,10.50%,46.81993
2056,13.40742,0,18904,Roscoe,TX,1234,526,14.02%,40.76051
2586,13.40619,0,18905,Madison,ME,3252,1267,9.72%,48.16937
2626,13.40519,0,,Gilchrist,TX,405,138,11.11%,45.766
2987,13.40505,0,,Point Baker,AK,106,35,15.09%,38.9011
2375,13.40479,0,18906,Carbon,IN,828,375,7.97%,51.17293
2976,13.4045,0,,Leadore,ID,230,101,14.78%,39.43198
2268,13.4043,0,,San Simon,AZ,480,196,14.58%,39.77327
2142,13.40415,0,,Enochs,TX,62,33,17.74%,34.3245
2436,13.40317,0,18907,Grapeland,TX,3515,1503,11.38%,45.2835
2590,13.40027,0,18908,Jamestown,CA,7035,1514,6.33%,53.99211
2445,13.39706,0,18909,Castroville,CA,4670,1781,6.34%,53.96988
2228,13.39534,0,18910,Burwell,NE,1601,643,13.18%,42.17925
2361,13.39348,0,18911,Plymouth,NC,5183,2273,12.27%,43.74184
2619,13.38926,0,18912,Marshall,TX,10206,4217,13.58%,41.48492
2698,13.38326,0,18913,Brooksville,FL,11631,4600,12.40%,43.52216
2843,13.37994,0,,Butte,NE,445,152,12.36%,43.58623
2268,13.37944,0,18914,Butlerville,IN,1395,441,5.52%,55.36901
2849,13.37859,0,18915,McMechen,WV,1691,677,12.00%,44.19034
2352,13.37776,0,18916,San Mateo,FL,1306,572,10.57%,46.66824
2266,13.37739,0,,Gruver,IA,67,31,8.96%,49.44428
2626,13.37691,0,18917,Zirconia,NC,1646,703,7.90%,51.26446
2222,13.37616,0,18918,Beecher City,IL,1078,456,7.05%,52.72374
2410,13.37577,0,,Aroma Park,IL,369,143,5.96%,54.5923
2513,13.37563,0,,Tupman,CA,125,49,4.80%,56.59423
2290,13.37551,0,,Fertile,IA,291,127,8.59%,50.05624
2913,13.37538,0,,Eitzen,MN,213,75,6.57%,53.53053
2253,13.37526,0,,Plymouth,WA,213,82,5.16%,55.95744
2652,13.37337,0,18919,Eufaula,OK,6672,2678,13.76%,41.14494
2000,13.37154,0,,Coalmont,CO,16,5,12.50%,43.31425
2607,13.36736,0,18920,Tampa,FL,15182,5636,14.36%,40.10932
2001,13.36243,0,18921,Bland,VA,2792,959,8.63%,49.97647
2719,13.36153,0,18922,Alda,NE,513,229,6.63%,53.422
2223,13.36101,0,18923,Olney Springs,CO,1356,258,12.17%,43.8739
2742,13.36025,0,18924,Gnadenhutten,OH,1408,627,8.52%,50.153
2887,13.35963,0,18925,Ogema,WI,855,381,12.16%,43.87652
2705,13.35887,0,18926,Marion Center,PA,1895,767,11.03%,45.83138
2171,13.35809,0,18927,Tiltonsville,OH,947,372,9.50%,48.45835
2835,13.35533,0,18928,Erwin,TN,9115,3682,9.57%,48.34982
2001,13.35244,0,18929,Millmont,PA,1411,579,6.95%,52.86104
2608,13.35178,0,18930,Big Rock,TN,981,438,6.32%,53.9385
2609,13.35146,0,,Shannon City,IA,211,97,7.58%,51.75873
2054,13.35112,0,18931,Moravia,IA,998,444,9.82%,47.90393
2065,13.35028,0,18932,Bolivar,NY,2063,897,9.99%,47.61495
2614,13.34954,0,18933,Louisburg,MO,647,282,11.44%,45.1122
2212,13.34927,0,,Martin City,MT,342,118,9.06%,49.19845
2225,13.34894,0,18934,Bascom,FL,846,351,7.09%,52.5956
2733,13.34863,0,,Farwell,NE,275,119,12%,44.1315
2132,13.34838,0,18935,Tresckow,PA,634,260,7.41%,52.03202
2817,13.34451,0,18936,Cincinnati,OH,13484,5368,11.07%,45.72546
2926,13.3408,0,,Bridgeport,OR,48,24,10.42%,46.85523
2582,13.33659,0,18937,Colorado Springs,CO,15257,6494,10.47%,46.76762
2903,13.33221,0,18938,Tiplersville,MS,698,309,7.31%,52.21378
2444,13.3317,0,18939,Greensboro,PA,1181,496,10.16%,47.29197
2169,13.32897,0,18940,Grants,NM,8765,3618,12.90%,42.56499
2134,13.32605,0,18941,Slater,MO,1859,724,10.70%,46.34657
2996,13.32533,0,18942,Springbrook,WI,771,332,10.89%,46.01706
2335,13.30883,0,18943,New York,NY,59323,18859,16.83%,35.7864
2785,13.29225,0,18944,Exira,IA,1078,404,11.04%,45.766
2545,13.29182,0,,Plymouth,IA,485,200,5.98%,54.48377
2109,13.28537,0,18945,Apache Junction,AZ,23042,9107,8.42%,50.27068
2982,13.27868,0,18946,Haddock,GA,1305,550,9.27%,48.80748
2886,13.27822,0,,Fordville,ND,371,164,13.75%,41.09656
2720,13.27769,0,18947,Bland,MO,1581,662,8.92%,49.41159
2400,13.27463,0,18948,Valley,AL,9574,4088,8.54%,50.05624
2078,13.27128,0,18949,Rockwood,PA,2630,1120,10.38%,46.89184
2973,13.27035,0,18950,Falmouth,MI,754,331,7.43%,51.9771
2578,13.26983,0,18951,Randolph,NE,1137,478,11.17%,45.52409
2844,13.26932,0,18952,Exeter,ME,705,293,10.64%,46.43941
2568,13.26868,0,18953,Mooreville,MS,1628,736,6.63%,53.33962
2861,13.26736,0,18954,Belhaven,NC,3170,1301,12.59%,43.07888
2944,13.25922,0,18955,Kingman,AZ,26486,10753,10.00%,47.5391
2963,13.25189,0,,Comfort,WV,212,100,9.91%,47.69733
2416,13.25053,0,18956,Rumford,ME,4752,1854,11.99%,44.0962
2509,13.24887,0,18957,Woodland,MS,1297,560,9.33%,48.68456
2593,13.24837,0,18958,Hinckley,UT,515,231,8.35%,50.37267
2108,13.24752,0,18959,Marionville,MO,2569,1105,10.32%,46.98468
2324,13.24653,0,18960,Autaugaville,AL,1045,440,9.19%,48.92908
2651,13.24591,0,18961,Cameron,OK,1207,571,10.94%,45.90984
2109,13.24483,0,18962,Fort Defiance,AZ,2733,1150,13.28%,41.86412
2205,13.24403,0,,White Deer,PA,200,66,9.50%,48.3812
2147,13.24387,0,,Smithmill,PA,360,146,7.22%,52.304
2917,13.2436,0,18963,Stetson,ME,652,275,13.04%,42.28386
2227,13.24309,0,18964,Newville,AL,1193,516,11.48%,44.94875
2834,13.23835,0,18965,Live Oak,FL,16080,6603,11.26%,45.33841
2448,13.23027,0,18966,Perris,CA,13373,5929,7.04%,52.59298
2395,13.22253,0,18967,Quincy,FL,14823,5872,11.49%,44.93306
2318,13.21826,0,18968,Barry,TX,720,320,6.39%,53.72013
2371,13.21733,0,18969,Charleston,WV,2687,516,23.97%,23.42827
2191,13.21596,0,18970,Hallstead,PA,2301,946,9.17%,48.92647
2208,13.21518,0,18971,Bristol,GA,522,224,3.26%,59.11398
2976,13.21455,0,18972,Copperhill,TN,1788,764,15.27%,38.41075
2855,13.21201,0,18973,Woodville,TX,7480,2529,10.99%,45.783
2686,13.2097,0,18974,Covington,PA,911,387,9.99%,47.50642
2616,13.2094,0,,Saint Marks,FL,199,68,10.05%,47.4005
2018,13.2093,0,,Waco,NC,148,62,8.78%,49.58027
2262,13.20868,0,18975,Blue Mountain,MS,2098,1005,11.77%,44.42833
2072,13.20793,0,18976,Owendale,MI,635,234,4.88%,56.30003
